session_id,user_id,event_timestamp,event_name,page_path,page_depth,device_category,traffic_source,time_on_page_seconds,country,page_order_num,week
sess_0479,4544ebe6-7917-46a9-8a47-98682a2a4909,2024-06-05 19:38:49,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,84,United Kingdom,3,2024-06-03
sess_0479,4544ebe6-7917-46a9-8a47-98682a2a4909,2024-06-05 19:41:49,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,34,United Kingdom,4,2024-06-03
sess_0480,a6cefdaa-9e1c-4da3-9cda-e75b784bbcfe,2024-02-22 20:14:13,page_view,/apply-renew-passport,1,desktop,organic_search,48,United Kingdom,0,2024-02-19
sess_0480,a6cefdaa-9e1c-4da3-9cda-e75b784bbcfe,2024-02-22 20:14:58,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,146,United Kingdom,1,2024-02-19
sess_0480,a6cefdaa-9e1c-4da3-9cda-e75b784bbcfe,2024-02-22 20:16:28,page_view,/apply-renew-passport/photo,3,desktop,organic_search,11,United Kingdom,2,2024-02-19
sess_0481,59843005-7d75-4de3-882e-0b012f47605f,2024-01-25 06:43:29,page_view,/apply-renew-passport,1,desktop,direct,48,United Kingdom,0,2024-01-22
sess_0481,59843005-7d75-4de3-882e-0b012f47605f,2024-01-25 06:44:14,page_view,/apply-renew-passport/eligibility,2,desktop,direct,18,United Kingdom,1,2024-01-22
sess_0482,0761590c-872c-44fa-a8bf-cfef8bcc42d6,2024-03-01 12:03:09,page_view,/apply-renew-passport,1,desktop,organic_search,188,United Kingdom,0,2024-02-26
sess_0482,0761590c-872c-44fa-a8bf-cfef8bcc42d6,2024-03-01 12:03:54,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,94,United Kingdom,1,2024-02-26
sess_0482,0761590c-872c-44fa-a8bf-cfef8bcc42d6,2024-03-01 12:05:24,page_view,/apply-renew-passport/photo,3,desktop,organic_search,53,United States,2,2024-02-26
sess_0483,dfc06ffa-4012-4f38-ac60-36a14f890888,2024-01-11 21:09:27,page_view,/apply-renew-passport,1,mobile,organic_search,56,United Kingdom,0,2024-01-08
sess_0483,dfc06ffa-4012-4f38-ac60-36a14f890888,2024-01-11 21:10:12,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,225,United Kingdom,1,2024-01-08
sess_0483,dfc06ffa-4012-4f38-ac60-36a14f890888,2024-01-11 21:11:42,page_view,/apply-renew-passport/photo,3,mobile,organic_search,29,United Kingdom,2,2024-01-08
sess_0484,3026954a-f288-4b62-a7f3-34c1497652ed,2024-01-24 16:22:55,page_view,/apply-renew-passport,1,tablet,direct,123,United Kingdom,0,2024-01-22
sess_0484,3026954a-f288-4b62-a7f3-34c1497652ed,2024-01-24 16:23:40,page_view,/apply-renew-passport/eligibility,2,tablet,direct,18,United Kingdom,1,2024-01-22
sess_0484,3026954a-f288-4b62-a7f3-34c1497652ed,2024-01-24 16:25:10,page_view,/apply-renew-passport/photo,3,tablet,direct,52,United Kingdom,2,2024-01-22
sess_0485,c93a2154-eb7e-44ee-8631-bb53b781e654,2024-04-11 04:41:03,page_view,/apply-renew-passport,1,desktop,organic_search,89,United States,0,2024-04-08
sess_0485,c93a2154-eb7e-44ee-8631-bb53b781e654,2024-04-11 04:41:48,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,50,United Kingdom,1,2024-04-08
sess_0485,c93a2154-eb7e-44ee-8631-bb53b781e654,2024-04-11 04:43:18,page_view,/apply-renew-passport/photo,3,desktop,organic_search,7,United Kingdom,2,2024-04-08
sess_0486,d44db460-6c39-4bcb-93ea-41866cf4aa79,2024-04-16 17:13:41,page_view,/apply-renew-passport,1,desktop,organic_search,60,United Kingdom,0,2024-04-15
sess_0486,d44db460-6c39-4bcb-93ea-41866cf4aa79,2024-04-16 17:14:26,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,23,United Kingdom,1,2024-04-15
sess_0486,d44db460-6c39-4bcb-93ea-41866cf4aa79,2024-04-16 17:15:56,page_view,/apply-renew-passport/photo,3,desktop,organic_search,65,Australia,2,2024-04-15
sess_0486,d44db460-6c39-4bcb-93ea-41866cf4aa79,2024-04-16 17:18:11,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,70,United Kingdom,3,2024-04-15
sess_0486,d44db460-6c39-4bcb-93ea-41866cf4aa79,2024-04-16 17:21:11,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,25,United Kingdom,4,2024-04-15
sess_0487,f2cc4f31-7ae2-4378-9731-2d998bc498a7,2024-06-03 06:07:39,page_view,/apply-renew-passport,1,mobile,organic_search,12,Australia,0,2024-06-03
sess_0487,f2cc4f31-7ae2-4378-9731-2d998bc498a7,2024-06-03 06:08:24,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,158,United Kingdom,1,2024-06-03
sess_0487,f2cc4f31-7ae2-4378-9731-2d998bc498a7,2024-06-03 06:09:54,page_view,/apply-renew-passport/photo,3,mobile,organic_search,131,United Kingdom,2,2024-06-03
sess_0487,f2cc4f31-7ae2-4378-9731-2d998bc498a7,2024-06-03 06:12:09,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,14,United Kingdom,3,2024-06-03
sess_0488,f8dd989b-096d-43c4-b25d-5515794d9219,2024-01-18 09:00:23,page_view,/apply-renew-passport,1,mobile,organic_search,96,United States,0,2024-01-15
sess_0488,f8dd989b-096d-43c4-b25d-5515794d9219,2024-01-18 09:01:08,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,204,United Kingdom,1,2024-01-15
sess_0488,f8dd989b-096d-43c4-b25d-5515794d9219,2024-01-18 09:02:38,page_view,/apply-renew-passport/photo,3,mobile,organic_search,25,United Kingdom,2,2024-01-15
sess_0488,f8dd989b-096d-43c4-b25d-5515794d9219,2024-01-18 09:04:53,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,14,United Kingdom,3,2024-01-15
sess_0489,20080dc2-b3ad-4431-8f9f-14ee7229458d,2024-06-02 16:30:00,page_view,/apply-renew-passport,1,mobile,organic_search,152,United Kingdom,0,2024-05-27
sess_0489,20080dc2-b3ad-4431-8f9f-14ee7229458d,2024-06-02 16:30:45,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,53,United Kingdom,1,2024-05-27
sess_0490,82806562-11df-495a-a51c-adb8e1f8a1db,2024-06-22 04:04:13,page_view,/apply-renew-passport,1,mobile,organic_search,101,United Kingdom,0,2024-06-17
sess_0490,82806562-11df-495a-a51c-adb8e1f8a1db,2024-06-22 04:04:58,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,74,Ireland,1,2024-06-17
sess_0490,82806562-11df-495a-a51c-adb8e1f8a1db,2024-06-22 04:06:28,page_view,/apply-renew-passport/photo,3,mobile,organic_search,134,United Kingdom,2,2024-06-17
sess_0490,82806562-11df-495a-a51c-adb8e1f8a1db,2024-06-22 04:08:43,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,40,United Kingdom,3,2024-06-17
sess_0491,e5644f26-4d86-481f-b660-1742da4a511e,2024-05-15 08:25:53,page_view,/apply-renew-passport,1,mobile,direct,92,United Kingdom,0,2024-05-13
sess_0491,e5644f26-4d86-481f-b660-1742da4a511e,2024-05-15 08:26:38,page_view,/apply-renew-passport/eligibility,2,mobile,direct,80,United Kingdom,1,2024-05-13
sess_0491,e5644f26-4d86-481f-b660-1742da4a511e,2024-05-15 08:28:08,page_view,/apply-renew-passport/photo,3,mobile,direct,43,Ireland,2,2024-05-13
sess_0492,dca16693-54d5-4568-8543-eef384755e1f,2024-04-17 16:15:07,page_view,/apply-renew-passport,1,mobile,organic_search,219,United Kingdom,0,2024-04-15
sess_0492,dca16693-54d5-4568-8543-eef384755e1f,2024-04-17 16:15:52,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,28,United Kingdom,1,2024-04-15
sess_0493,9e3564a7-2361-4022-b85e-38581be0d789,2024-05-30 16:02:22,page_view,/apply-renew-passport,1,desktop,organic_search,14,United Kingdom,0,2024-05-27
sess_0493,9e3564a7-2361-4022-b85e-38581be0d789,2024-05-30 16:03:07,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,28,United Kingdom,1,2024-05-27
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 08:49:33,page_view,/apply-renew-passport,1,mobile,organic_search,219,United Kingdom,0,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 08:50:18,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,144,United Kingdom,1,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 08:51:48,page_view,/apply-renew-passport/photo,3,mobile,organic_search,206,United Kingdom,2,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 08:54:03,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,166,United Kingdom,3,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 08:57:03,page_view,/apply-renew-passport/check-answers,5,mobile,organic_search,114,United Kingdom,4,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 09:00:48,page_view,/apply-renew-passport/payment,6,mobile,organic_search,12,United Kingdom,5,2024-02-12
sess_0494,c4b8c596-327b-4720-8629-8c36fc60aa0a,2024-02-16 09:02:18,form_submit,/apply-renew-passport/payment,6,mobile,organic_search,90,United Kingdom,5,2024-02-12
sess_0495,cca21382-f925-4fd2-aaf7-4a9e125eb052,2024-01-26 04:47:30,page_view,/apply-renew-passport,1,mobile,organic_search,17,United Kingdom,0,2024-01-22
sess_0496,124ef0bd-7897-4845-a91f-9524daa09a7b,2024-04-20 21:06:34,page_view,/apply-renew-passport,1,desktop,organic_search,169,United Kingdom,0,2024-04-15
sess_0496,124ef0bd-7897-4845-a91f-9524daa09a7b,2024-04-20 21:07:19,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,75,United Kingdom,1,2024-04-15
sess_0496,124ef0bd-7897-4845-a91f-9524daa09a7b,2024-04-20 21:08:49,page_view,/apply-renew-passport/photo,3,desktop,organic_search,66,United Kingdom,2,2024-04-15
sess_0496,124ef0bd-7897-4845-a91f-9524daa09a7b,2024-04-20 21:11:04,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,9,United Kingdom,3,2024-04-15
sess_0497,95506886-95d2-404b-83e8-0fde912ad530,2024-06-27 20:20:06,page_view,/apply-renew-passport,1,mobile,organic_search,30,United Kingdom,0,2024-06-24
sess_0497,95506886-95d2-404b-83e8-0fde912ad530,2024-06-27 20:20:51,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,173,United Kingdom,1,2024-06-24
sess_0497,95506886-95d2-404b-83e8-0fde912ad530,2024-06-27 20:22:21,page_view,/apply-renew-passport/photo,3,mobile,organic_search,152,United Kingdom,2,2024-06-24
sess_0497,95506886-95d2-404b-83e8-0fde912ad530,2024-06-27 20:24:36,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,237,United Kingdom,3,2024-06-24
sess_0497,95506886-95d2-404b-83e8-0fde912ad530,2024-06-27 20:27:36,page_view,/apply-renew-passport/check-answers,5,mobile,organic_search,28,United Kingdom,4,2024-06-24
sess_0498,c2028b4a-0617-4783-8c4f-24c6b50faf81,2024-01-12 07:41:52,page_view,/apply-renew-passport,1,desktop,organic_search,9,United Kingdom,0,2024-01-08
sess_0499,59d17aa2-6911-4a1c-bb19-42a6e0567266,2024-01-16 03:12:18,page_view,/apply-renew-passport,1,tablet,social,51,United Kingdom,0,2024-01-15
sess_0500,568d2284-ce88-4874-93f9-51f2b10e7a23,2024-03-15 19:46:22,page_view,/apply-renew-passport,1,mobile,organic_search,45,United States,0,2024-03-11
sess_0501,31b52258-620d-47dd-8058-58ed9d1d5005,2024-04-18 10:26:31,page_view,/apply-renew-passport,1,desktop,organic_search,45,United Kingdom,0,2024-04-15
sess_0502,1014035e-3b1d-48f2-84a4-2795191085a5,2024-05-10 23:21:47,page_view,/apply-renew-passport,1,mobile,direct,52,United Kingdom,0,2024-05-06
sess_0502,1014035e-3b1d-48f2-84a4-2795191085a5,2024-05-10 23:22:32,page_view,/apply-renew-passport/eligibility,2,mobile,direct,150,United Kingdom,1,2024-05-06
sess_0502,1014035e-3b1d-48f2-84a4-2795191085a5,2024-05-10 23:24:02,page_view,/apply-renew-passport/photo,3,mobile,direct,96,United Kingdom,2,2024-05-06
sess_0502,1014035e-3b1d-48f2-84a4-2795191085a5,2024-05-10 23:26:17,page_view,/apply-renew-passport/personal-details,4,mobile,direct,146,Australia,3,2024-05-06
sess_0502,1014035e-3b1d-48f2-84a4-2795191085a5,2024-05-10 23:29:17,page_view,/apply-renew-passport/check-answers,5,mobile,direct,33,United States,4,2024-05-06
sess_0503,9728e2e2-a8ac-4548-af03-8a8b7cba659d,2024-06-24 05:53:05,page_view,/apply-renew-passport,1,mobile,social,105,United Kingdom,0,2024-06-24
sess_0503,9728e2e2-a8ac-4548-af03-8a8b7cba659d,2024-06-24 05:53:50,page_view,/apply-renew-passport/eligibility,2,mobile,social,45,United Kingdom,1,2024-06-24
sess_0504,d34449d9-1c92-42f5-b167-8c5ed8f7b57d,2024-05-20 22:47:18,page_view,/apply-renew-passport,1,mobile,organic_search,106,United Kingdom,0,2024-05-20
sess_0504,d34449d9-1c92-42f5-b167-8c5ed8f7b57d,2024-05-20 22:48:03,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,200,United Kingdom,1,2024-05-20
sess_0504,d34449d9-1c92-42f5-b167-8c5ed8f7b57d,2024-05-20 22:49:33,page_view,/apply-renew-passport/photo,3,mobile,organic_search,33,United Kingdom,2,2024-05-20
sess_0505,aaaf69eb-98d4-4321-8096-900656cc5206,2024-03-18 02:34:34,page_view,/apply-renew-passport,1,mobile,organic_search,6,United Kingdom,0,2024-03-18
sess_0506,76130c57-9ce0-4b16-a272-a7e4d6bd6f09,2024-06-21 21:12:47,page_view,/apply-renew-passport,1,mobile,organic_search,59,United Kingdom,0,2024-06-17
sess_0507,abf0b708-f974-4d88-bdba-8b6738aa303d,2024-05-29 19:33:29,page_view,/apply-renew-passport,1,desktop,direct,151,United Kingdom,0,2024-05-27
sess_0507,abf0b708-f974-4d88-bdba-8b6738aa303d,2024-05-29 19:34:14,page_view,/apply-renew-passport/eligibility,2,desktop,direct,41,United States,1,2024-05-27
sess_0508,d131860a-cb87-4d5e-b4e5-acb7fb1477df,2024-01-31 01:01:23,page_view,/apply-renew-passport,1,mobile,organic_search,21,United Kingdom,0,2024-01-29
sess_0509,02841e73-d27c-45d9-a0de-4add40d88f1a,2024-04-23 01:02:32,page_view,/apply-renew-passport,1,mobile,organic_search,156,United Kingdom,0,2024-04-22
sess_0509,02841e73-d27c-45d9-a0de-4add40d88f1a,2024-04-23 01:03:17,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,18,United Kingdom,1,2024-04-22
sess_0510,39a2fda4-df05-4e28-8345-b71bef898daf,2024-05-20 12:07:46,page_view,/apply-renew-passport,1,mobile,organic_search,240,United Kingdom,0,2024-05-20
sess_0510,39a2fda4-df05-4e28-8345-b71bef898daf,2024-05-20 12:08:31,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,41,United Kingdom,1,2024-05-20
sess_0511,7c66d915-8bd6-4292-9686-201ba2ac235c,2024-01-19 12:25:43,page_view,/apply-renew-passport,1,desktop,organic_search,157,United Kingdom,0,2024-01-15
sess_0511,7c66d915-8bd6-4292-9686-201ba2ac235c,2024-01-19 12:26:28,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,209,United Kingdom,1,2024-01-15
sess_0511,7c66d915-8bd6-4292-9686-201ba2ac235c,2024-01-19 12:27:58,page_view,/apply-renew-passport/photo,3,desktop,organic_search,207,United Kingdom,2,2024-01-15
sess_0511,7c66d915-8bd6-4292-9686-201ba2ac235c,2024-01-19 12:30:13,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,235,United Kingdom,3,2024-01-15
sess_0511,7c66d915-8bd6-4292-9686-201ba2ac235c,2024-01-19 12:33:13,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,31,United States,4,2024-01-15
sess_0512,23f5da0c-f656-432a-8e8e-9b6c08849e2e,2024-01-24 09:45:34,page_view,/apply-renew-passport,1,desktop,organic_search,164,United States,0,2024-01-22
sess_0512,23f5da0c-f656-432a-8e8e-9b6c08849e2e,2024-01-24 09:46:19,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,172,United Kingdom,1,2024-01-22
sess_0512,23f5da0c-f656-432a-8e8e-9b6c08849e2e,2024-01-24 09:47:49,page_view,/apply-renew-passport/photo,3,desktop,organic_search,107,United Kingdom,2,2024-01-22
sess_0512,23f5da0c-f656-432a-8e8e-9b6c08849e2e,2024-01-24 09:50:04,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,144,United Kingdom,3,2024-01-22
sess_0512,23f5da0c-f656-432a-8e8e-9b6c08849e2e,2024-01-24 09:53:04,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,39,United Kingdom,4,2024-01-22
sess_0513,dd8595dc-998b-4d5b-a4f6-eb8e17d8377f,2024-03-04 11:08:44,page_view,/apply-renew-passport,1,mobile,organic_search,51,Australia,0,2024-03-04
sess_0514,1dce04b3-ce32-4bf8-aacd-7967a10bface,2024-03-27 12:43:19,page_view,/apply-renew-passport,1,desktop,direct,32,United Kingdom,0,2024-03-25
sess_0515,e2b5cdeb-97dd-40a9-a3be-a922eda03089,2024-03-17 13:40:32,page_view,/apply-renew-passport,1,mobile,organic_search,200,United Kingdom,0,2024-03-11
sess_0515,e2b5cdeb-97dd-40a9-a3be-a922eda03089,2024-03-17 13:41:17,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,30,United Kingdom,1,2024-03-11
sess_0516,6ab03905-24f7-4014-bb73-dcc2c60e01b0,2024-03-18 09:16:14,page_view,/apply-renew-passport,1,mobile,referral,13,United Kingdom,0,2024-03-18
sess_0517,4b485cec-d5f6-402d-8f37-1c37c33042cb,2024-02-08 11:15:09,page_view,/apply-renew-passport,1,mobile,direct,44,Australia,0,2024-02-05
sess_0518,e58418be-82fa-48ca-836d-0159f20ae574,2024-04-11 19:10:18,page_view,/apply-renew-passport,1,mobile,organic_search,92,United Kingdom,0,2024-04-08
sess_0518,e58418be-82fa-48ca-836d-0159f20ae574,2024-04-11 19:11:03,page_view,/apply-renew-passport/eligibility,2,mobile,organic_search,157,United Kingdom,1,2024-04-08
sess_0518,e58418be-82fa-48ca-836d-0159f20ae574,2024-04-11 19:12:33,page_view,/apply-renew-passport/photo,3,mobile,organic_search,181,United Kingdom,2,2024-04-08
sess_0518,e58418be-82fa-48ca-836d-0159f20ae574,2024-04-11 19:14:48,page_view,/apply-renew-passport/personal-details,4,mobile,organic_search,28,United Kingdom,3,2024-04-08
sess_0519,fcc7e5e7-ee53-4494-a361-d07bbce8d19f,2024-03-03 06:44:56,page_view,/apply-renew-passport,1,mobile,direct,53,Australia,0,2024-02-26
sess_0519,fcc7e5e7-ee53-4494-a361-d07bbce8d19f,2024-03-03 06:45:41,page_view,/apply-renew-passport/eligibility,2,mobile,direct,167,United Kingdom,1,2024-02-26
sess_0519,fcc7e5e7-ee53-4494-a361-d07bbce8d19f,2024-03-03 06:47:11,page_view,/apply-renew-passport/photo,3,mobile,direct,215,United Kingdom,2,2024-02-26
sess_0519,fcc7e5e7-ee53-4494-a361-d07bbce8d19f,2024-03-03 06:49:26,page_view,/apply-renew-passport/personal-details,4,mobile,direct,14,United Kingdom,3,2024-02-26
sess_0520,b85e2821-ee2b-47e6-a238-8c6b2574c195,2024-06-28 11:08:44,page_view,/apply-renew-passport,1,desktop,organic_search,203,United Kingdom,0,2024-06-24
sess_0520,b85e2821-ee2b-47e6-a238-8c6b2574c195,2024-06-28 11:09:29,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,31,United Kingdom,1,2024-06-24
sess_0520,b85e2821-ee2b-47e6-a238-8c6b2574c195,2024-06-28 11:10:59,page_view,/apply-renew-passport/photo,3,desktop,organic_search,8,United Kingdom,2,2024-06-24
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:04:52,page_view,/apply-renew-passport,1,tablet,paid_search,13,United Kingdom,0,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:05:37,page_view,/apply-renew-passport/eligibility,2,tablet,paid_search,215,United Kingdom,1,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:07:07,page_view,/apply-renew-passport/photo,3,tablet,paid_search,125,United Kingdom,2,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:09:22,page_view,/apply-renew-passport/personal-details,4,tablet,paid_search,94,United Kingdom,3,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:12:22,page_view,/apply-renew-passport/check-answers,5,tablet,paid_search,147,United Kingdom,4,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:16:07,page_view,/apply-renew-passport/payment,6,tablet,paid_search,149,United Kingdom,5,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:17:37,form_submit,/apply-renew-passport/payment,6,tablet,paid_search,90,United Kingdom,5,2024-04-29
sess_0521,cf15fff7-7b28-4d24-a9dd-345a4c6858e3,2024-04-30 14:20:37,page_view,/apply-renew-passport/confirmation,7,tablet,paid_search,51,Australia,6,2024-04-29
sess_0522,66f0ce6a-c211-498c-ab73-06c17ceafac6,2024-05-14 23:15:58,page_view,/apply-renew-passport,1,desktop,organic_search,179,United Kingdom,0,2024-05-13
sess_0522,66f0ce6a-c211-498c-ab73-06c17ceafac6,2024-05-14 23:16:43,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,75,United Kingdom,1,2024-05-13
sess_0522,66f0ce6a-c211-498c-ab73-06c17ceafac6,2024-05-14 23:18:13,page_view,/apply-renew-passport/photo,3,desktop,organic_search,82,United Kingdom,2,2024-05-13
sess_0522,66f0ce6a-c211-498c-ab73-06c17ceafac6,2024-05-14 23:20:28,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,49,United Kingdom,3,2024-05-13
sess_0523,52b15fff-076f-4118-93b8-5a6288cde87a,2024-01-11 07:23:42,page_view,/apply-renew-passport,1,mobile,paid_search,47,United Kingdom,0,2024-01-08
sess_0524,717ac228-7ba3-46ab-a70c-31c2d0700687,2024-06-14 10:59:39,page_view,/apply-renew-passport,1,tablet,organic_search,23,United Kingdom,0,2024-06-10
sess_0525,b6caab1b-f8ec-4d13-95d0-0a6367ce5dcd,2024-05-06 02:28:31,page_view,/apply-renew-passport,1,mobile,social,191,United Kingdom,0,2024-05-06
sess_0525,b6caab1b-f8ec-4d13-95d0-0a6367ce5dcd,2024-05-06 02:29:16,page_view,/apply-renew-passport/eligibility,2,mobile,social,90,United Kingdom,1,2024-05-06
sess_0525,b6caab1b-f8ec-4d13-95d0-0a6367ce5dcd,2024-05-06 02:30:46,page_view,/apply-renew-passport/photo,3,mobile,social,43,United Kingdom,2,2024-05-06
sess_0526,c41ab7d7-3884-4b15-8d52-7cfc64a43bac,2024-02-06 04:46:04,page_view,/apply-renew-passport,1,mobile,social,192,United Kingdom,0,2024-02-05
sess_0526,c41ab7d7-3884-4b15-8d52-7cfc64a43bac,2024-02-06 04:46:49,page_view,/apply-renew-passport/eligibility,2,mobile,social,73,United States,1,2024-02-05
sess_0526,c41ab7d7-3884-4b15-8d52-7cfc64a43bac,2024-02-06 04:48:19,page_view,/apply-renew-passport/photo,3,mobile,social,24,United Kingdom,2,2024-02-05
sess_0527,dd25cce5-5426-40a3-89a3-f8acd42059aa,2024-03-17 09:22:33,page_view,/apply-renew-passport,1,desktop,organic_search,100,United Kingdom,0,2024-03-11
sess_0527,dd25cce5-5426-40a3-89a3-f8acd42059aa,2024-03-17 09:23:18,page_view,/apply-renew-passport/eligibility,2,desktop,organic_search,70,Australia,1,2024-03-11
sess_0527,dd25cce5-5426-40a3-89a3-f8acd42059aa,2024-03-17 09:24:48,page_view,/apply-renew-passport/photo,3,desktop,organic_search,138,United Kingdom,2,2024-03-11
sess_0527,dd25cce5-5426-40a3-89a3-f8acd42059aa,2024-03-17 09:27:03,page_view,/apply-renew-passport/personal-details,4,desktop,organic_search,25,United Kingdom,3,2024-03-11
sess_0527,dd25cce5-5426-40a3-89a3-f8acd42059aa,2024-03-17 09:30:03,page_view,/apply-renew-passport/check-answers,5,desktop,organic_search,29,Ireland,4,2024-03-11
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:30:59,page_view,/apply-renew-passport,1,tablet,paid_search,67,United Kingdom,0,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:31:44,page_view,/apply-renew-passport/eligibility,2,tablet,paid_search,239,United Kingdom,1,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:33:14,page_view,/apply-renew-passport/photo,3,tablet,paid_search,45,United Kingdom,2,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:35:29,page_view,/apply-renew-passport/personal-details,4,tablet,paid_search,107,United Kingdom,3,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:38:29,page_view,/apply-renew-passport/check-answers,5,tablet,paid_search,183,United Kingdom,4,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:42:14,page_view,/apply-renew-passport/payment,6,tablet,paid_search,170,United Kingdom,5,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:43:44,form_submit,/apply-renew-passport/payment,6,tablet,paid_search,90,United Kingdom,5,2024-06-03
sess_0528,1c89017c-30e2-49dc-a7b5-e9881088fedd,2024-06-07 05:46:44,page_view,/apply-renew-passport/confirmation,7,tablet,paid_search,32,Australia,6,2024-06-03
sess_0529,4b2c2688-15d6-47f7-b54f-9b23d443a901,2024-06-25 15:40:27,page_view,/apply-renew-passport,1,desktop,organic_search,46,United Kingdom,0,2024-06-24
sess_0530,e9a63e7f-8b29-4705-95fd-8541d0ac855a,2024-04-15 02:53:30,page_view,/apply-renew-passport,1,desktop,organic_search,49,United Kingdom,0,2024-04-15
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:06:37,page_view,/apply-renew-passport,1,tablet,organic_search,207,United Kingdom,0,2024-04-08
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:07:22,page_view,/apply-renew-passport/eligibility,2,tablet,organic_search,154,Ireland,1,2024-04-08
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:08:52,page_view,/apply-renew-passport/photo,3,tablet,organic_search,91,United Kingdom,2,2024-04-08
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:11:07,page_view,/apply-renew-passport/personal-details,4,tablet,organic_search,146,United States,3,2024-04-08
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:14:07,page_view,/apply-renew-passport/check-answers,5,tablet,organic_search,40,United Kingdom,4,2024-04-08
sess_0531,9c26dc2f-d8c6-412c-a62a-294b0b423f3c,2024-04-11 17:17:52,page_view,/apply-renew-passport/payment,6,tablet,organic_search,224,United Kingdom,5,2024-04-08
